"","address","latitude","longitude"
"769","Siewerdtstrasse 15, 8050  Zürich, Switzerland",47.41239075,8.54846515805014
"770","Schwamendingenstrasse 10, 8050  Zürich, Switzerland",47.4079527,8.5472573
"771","Regensbergstrasse 306, 8050  Zürich, Switzerland",47.4116284,8.5270928
"772","Hüttisstr. 8, 8050  Zürich, Switzerland",47.41360715,8.54822174325919
"773","Eisfeldstrasse 22, 8050  Zürich, Switzerland",47.4153059,8.5482256
"774","Nansenstrasse 2, 8050  Zürich, Switzerland",47.41135605,8.54646630765357
"775","Schaffhauserstrasse 303, 8050  Zürich, Switzerland",47.40651485,8.54795201058962
"776","Auwiesenstrasse 30, 8050  Zürich, Switzerland",47.4148422,8.56779656361369
"777","Eggbühlstrasse 9, 8050  Zürich, Switzerland",47.4161835,8.5443281
"778","Birchstrasse 98, 8050  Zürich, Switzerland",47.4078068,8.53697651155092
"779","Birchstrasse 98, 8050  Zürich, Switzerland",47.4078068,8.53697651155092
"780","Birchstrasse 98, 8050  Zürich, Switzerland",47.4078068,8.53697651155092
"781","Birchstrasse 98, 8050  Zürich, Switzerland",47.4078068,8.53697651155092
"782","Gagliardiweg 9, 8050  Zürich, Switzerland",47.40694575,8.54916529691388
"783","Neunbrunnenstr. 38, 8050  Zürich, Switzerland",47.417606,8.54101275592885
"784","Schaffhauserstrasse 363, 8050  Zürich, Switzerland",47.4110603,8.54658137383251
"785","Franklinstrasse 3, 8050  Zürich, Switzerland",47.40865795,8.5459567
"786","Regensbergstrasse 177, 8050  Zürich, Switzerland",47.4054745,8.5507803
"787","Franklinstrasse 12/14, 8050  Zürich, Switzerland",47.4086222,8.5464121
"788","Schaffhauserstrasse 303, 8050  Zürich, Switzerland",47.40651485,8.54795201058962
"789","Magdalenenstrasse 9, 8050  Zürich, Switzerland",47.407252,8.55143076943878
"790","Birchstrasse 120, 8050  Zürich, Switzerland",47.4092114,8.5377071
"791","Schaffhauserstrasse 303, 8050  Zürich, Switzerland",47.40651485,8.54795201058962
"792","Schaffhauserstrasse 405, 8050  Zürich, Switzerland",47.4143461,8.5453393
"793","Schaffhauserstrasse 303, 8050  Zürich, Switzerland",47.40651485,8.54795201058962
"794","Oberwiesenstrasse 70, 8050  Zürich, Switzerland",47.4124529,8.53164049753601
"795","Ruedi Walter-Str. 2, 8050  Zürich, Switzerland",47.4144008,8.5417858
"796","Gujerstrasse 1a, 8050  Zürich, Switzerland",47.415439,8.5445346
"797","Gujerstrasse 1, 8050  Zürich, Switzerland",47.415439,8.5445346
"798","Gujerstrasse 1, 8050  Zürich, Switzerland",47.415439,8.5445346
"799","Gujerstrasse 1, 8050  Zürich, Switzerland",47.415439,8.5445346
"800","Gujerstrasse 1a, 8050  Zürich, Switzerland",47.415439,8.5445346
"801","Gujerstrasse 1a, 8050  Zürich, Switzerland",47.415439,8.5445346
"802","Gujerstrasse 1, 8050  Zürich, Switzerland",47.415439,8.5445346
"803","Dörflistrasse 47, 8050  Zürich, Switzerland",47.4063436,8.54993318314607
"804","Friesstrasse 16, 8050  Zürich, Switzerland",47.4145065,8.5469065009333
"805","Blütenstrasse 2, 8050  Zürich, Switzerland",47.4047856,8.54789089582779
"806","Baumackerstrasse 42, 8050  Zürich, Switzerland",47.4093835,8.5433145
"807","Hagenholzstr. 92, 8050  Zürich, Switzerland",47.413535,8.5578704
"808","Friesstrasse 21, 8050  Zürich, Switzerland",47.4146512,8.54638391828167
"809","Jungholzstrasse 48, 8050  Zürich, Switzerland",47.4125172,8.5442915
"810","Schaffhauserstrasse 429, 8050  Zürich, Switzerland",47.4112727,8.5468306
"811","Leutschenbachstrasse 42 - WFC306, 8050  Zürich, Switzerland",NA,NA
"812","Baumackerstrasse 42, 8050  Zürich, Switzerland",47.4093835,8.5433145
"813","Hugostrasse 2, 8050  Zürich, Switzerland",47.4082704,8.5473862
"814","Leutschenbachstrasse 30, 8050  Zürich, Switzerland",47.4152911,8.553867
"815","Leutschenbachstrasse 46 - D1204, 8050  Zürich, Switzerland",NA,NA
"816","Eggbühlstrasse 1, 8050  Zürich, Switzerland",47.4162018,8.5447574
"817","Neuenbrunnenstrasse, 8050  Zürich, Switzerland",47.4172382,8.5454321
"818","Leutschenbachstrasse, 8050  Zürich, Switzerland",47.4145426,8.5530539
"819","Gujerstrasse 1a, 8050  Zürich, Switzerland",47.415439,8.5445346
"820","Leutschenbachstrasse 46 - D1006, 8050  Zürich, Switzerland",NA,NA
"821","Hagenholzstr. 90, 8050  Zürich, Switzerland",47.4135713,8.5576826
"822","Leutschenbachstrasse 42 - WFC301, 8050  Zürich, Switzerland",NA,NA
"823","Leutschenbachstrasse 48, 8050  Zürich, Switzerland",47.4145426,8.5530539
"824","Leutschenbachstrasse 46, 8050  Zürich, Switzerland",47.4160672,8.555175
"825","Leutschenbachstrasse 48 - WFD 314, 8050  Zürich, Switzerland",NA,NA
"826","Schaffhauserstrasse 363, 8050  Zürich, Switzerland",47.4110603,8.54658137383251
"827","Friedackerstrasse 6, 8050  Zürich, Switzerland",47.40505355,8.55330085703706
"828","11Price on requestSiewerdtstrasse 95, 8050  Zürich, Switzerland",NA,NA
"829","Auhofstrasse, 8051  Zürich, Switzerland",47.4069925,8.5693806
"830","Dübendorfstrasse, 8051  Zürich, Switzerland",47.401551,8.5817313
"831","Roswiesenstrasse 129, 8051  Zürich, Switzerland",47.40718845,8.57822135
"832","Luegislandstrasse 265, 8051  Zürich, Switzerland",47.4093893,8.5743063
"833","Auhofstrasse, 8051  Zürich, Switzerland",47.4069925,8.5693806
"834","Überland Strasse 198, 8051  Zürich, Switzerland",47.4097677,8.570132
"835","Überland Strasse 198, 8051  Zürich, Switzerland",47.4097677,8.570132
"836","Luegislandstrasse, 8051  Zürich, Switzerland",47.4067545,8.580861
"837","Schwamendingenstrasse 115, 8051  Zürich, Switzerland",47.40468995,8.55812406229201
"838","Dübendorfstrasse, 8051  Zürich, Switzerland",47.401551,8.5817313
"839","Stettbacherrain 19, 8051  Zürich, Switzerland",47.3981373,8.58822400759223
"840","Luegislandstrasse 375, 8051  Zürich, Switzerland",47.4087849,8.5773529
"841","Dübendorfstrasse, 8051  Zürich, Switzerland",47.401551,8.5817313
"842","Luegislandstrasse 24, 8051  Zürich, Switzerland",47.40557725,8.565948661173
"843","Grosswiesenstrasse 142, 8051  Zürich, Switzerland",47.4025901,8.5876108
"844","Grosswiesenstrasse 154, 8051  Zürich, Switzerland",47.4028968,8.5885737
"845","Roswiesenstrasse 100, 8051  Zürich, Switzerland",47.4056007,8.5779742
"846","Aprikosenstrasse 5, 8051  Zürich, Switzerland",47.40583395,8.57038695021561
"847","Grosswiesenstrasse 140, 8051  Zürich, Switzerland",47.4030039,8.5876806
"848","Dübendorfstrasse 223, 8051  Zürich, Switzerland",47.4005336,8.5860171
"849","Aprikosenstrasse 19, 8051  Zürich, Switzerland",47.4064642,8.57003774304813
"850","Winterthurerstrasse 457, 8051  Zürich, Switzerland",47.40403135,8.56786080488351
"851","Dübendorfstrasse 223, 8051  Zürich, Switzerland",47.4005336,8.5860171
"852","Luchswiesenstrasse 136, 8051  Zürich, Switzerland",47.4040179,8.5861664
"853","Aprikosenstrasse 20, 8051  Zürich, Switzerland",47.40664545,8.57143885962389
"854","Ueberlandstrasse 350, 8051  Zürich, Switzerland",47.40772765,8.58255628497529
"855","Grosswiesenstrasse 71, 8051  Zürich, Switzerland",47.4035454,8.5854165
"856","Stettbacherrain 17, 8051  Zürich, Switzerland",47.3979169,8.58818645
"857","Kreuzwiesen 22, 8051  Zürich, Switzerland",47.4061133,8.57490819999999
"858","Stettbachstrasse 43, 8051  Zürich, Switzerland",47.40340445,8.57289472846359
"859","Luegislandstrasse 165, 8051  Zürich, Switzerland",47.4094247,8.5706135
"860","Stettbacherrain 11, 8051  Zürich, Switzerland",47.3977673,8.5875067
"861","Luegislandstrasse 496, 8051  Zürich, Switzerland",47.4076106,8.5787846
"862","Winterthurerstrasse 449, 8051  Zürich, Switzerland",47.40412975,8.5671377
"863","Luegislandstrasse 498, 8051  Zürich, Switzerland",47.4074454,8.5790234
"864","Luegislandstrasse 25, 8051  Zürich, Switzerland",47.4055938,8.5653583
"865","Luegislandstr. 23, 8051  Zürich, Switzerland",47.4052174,8.5650394
"866","Hirzenbachstrasse, 8051  Zürich, Switzerland",47.4058991,8.587426
"867","Winterthurerstrasse 576, 8051  Zürich, Switzerland",47.4048921,8.57736515053505
"868","Aprikosenstrasse 5, 8051  Zürich, Switzerland",47.40583395,8.57038695021561
"869","Tulpenstrasse 43, 8051  Zürich, Switzerland",47.4057238,8.56815293193247
"870","Buhnrain 3, 8052  Zürich, Switzerland",47.4224733,8.54247448075963
"871","Katzenbachstrasse, 8052  Zürich, Switzerland",47.4239934,8.5438831
"872","Felsenrainstrasse, 8052  Zürich, Switzerland",47.4183192,8.5436175
"873","Felsenrainstrasse, 8052  Zürich, Switzerland",47.4183192,8.5436175
"874","Stiglenstrasse, 8052  Zürich, Switzerland",47.4276345,8.5480539
"875","Seebacherstrasse 65, 8052  Zürich, Switzerland",47.4228696,8.5417788
"876","Schärenmoosstrasse 11, 8052  Zürich, Switzerland",47.4210786,8.5509582
"877","Caspar-Wüst-Strasse 32, 8052  Zürich, Switzerland",47.4304206,8.5429654
"878","Federnstrasse 4, 8052  Zürich, Switzerland",47.41582905,8.54868204762356
"879","Glatttalstrasse 163, 8052  Zürich, Switzerland",47.431315,8.54353695
"880","Caspar-Wüest-Strasse 17, 8052  Zürich, Switzerland",47.4293999,8.54251587934212
"881","Arianestrasse 11, 8052  Zürich, Switzerland",47.4242366,8.5542448
"882","Glatttalstrasse 163, 8052  Zürich, Switzerland",47.431315,8.54353695
"883","Kolbenacker 28, 8052  Zürich, Switzerland",47.426613,8.5493485
"884","Schwandenacker 31, 8052  Zürich, Switzerland",47.4239194,8.53516662419243
"885","Stiglenstrasse 33, 8052  Zürich, Switzerland",47.4272572,8.55184648465061
"886","Stiglenstrasse 33, 8052  Zürich, Switzerland",47.4272572,8.55184648465061
"887","Kolbenacker 28, 8052  Zürich, Switzerland",47.426613,8.5493485
"888","Kolbenacker 4, 8052  Zürich, Switzerland",47.4260182,8.5481682
"889","Ettenfeldstrasse 1, 8052  Zürich, Switzerland",47.42263625,8.55163099825
"890","Schärenmoosstrasse 53, 8052  Zürich, Switzerland",47.4210594,8.5499351
"891","Katzenbachstrasse 213, 8052  Zürich, Switzerland",47.4238359,8.5419888
"892","Schwandenacker 33, 8052  Zürich, Switzerland",47.42406305,8.53516889525323
"893","Birchstrasse 422, 8052  Zürich, Switzerland",47.42390945,8.54036474956413
"894","Unterwerkstrasse 15, 8052  Zürich, Switzerland",47.4228864,8.55333865738867
"895","Schärenmoosstrasse 14, 8052  Zürich, Switzerland",47.4206537,8.551008185845
"896","Schaffhauserstrasse 475, 8052  Zürich, Switzerland",47.4202502,8.5484299
"897","Arianestrasse 19, 8052  Zürich, Switzerland",47.42384705,8.55529255
"898","Köschenrütistrasse 8, 8052  Zürich, Switzerland",47.423655,8.53866422622948
"899","Glatttalstrasse 118 F, 8052  Zürich, Switzerland",47.4251998,8.5480367
"900","Caspar-Wüst-Strasse 61, 8052  Zürich, Switzerland",47.4305863,8.5418274
"901","Glattalstrasse 88, 8052  Zürich, Switzerland",47.4362653,8.5387949
"902","Ettenfeldstrasse 14, 8052  Zürich, Switzerland",47.421853,8.5523307
"903","Unterwerkstrasse 7, 8052  Zürich, Switzerland",47.423196,8.55268443249506
"904","Katzenbachstrasse 225, 8052  Zürich, Switzerland",47.42433275,8.54172000644091
"905","Bahnhaldenstrasse 31, 8052  Zürich, Switzerland",47.4190012,8.54242280377768
"906","Schaffhauserstrasse 455, 8052  Zürich, Switzerland",47.41825885,8.54645261453595
"907","Schaffhauserstrasse 500, 8052  Zürich, Switzerland",47.4213588,8.5501276
"908","Bachtelweg 4, 8052  Zürich, Switzerland",47.4175483,8.54853163709846
"909","Ettenfeldstrasse 2, 6, 14, 8052  Zürich, Switzerland",47.4222386,8.551518
"910","Felsenrainstr. 8, 8052  Zürich, Switzerland",47.4182555,8.5458526028815
"911","Honigstrasse 55, 8052  Zürich, Switzerland",47.42588305,8.54455509693199
"912","Schaffhauserstrasse 456, 8052  Zürich, Switzerland",47.4180889,8.5468314
"913","Glatttalstrasse 63, 8052  Zürich, Switzerland",47.4254987,8.5476093
"914","Mattackerstrasse 33, 8052  Zürich, Switzerland",47.4248295,8.5513765
"915","Schärenmoosstrasse 33-35, 8052  Zürich, Switzerland",47.4210594,8.5499351
"916","Schärenmoosstrasse 78, 8052  Zürich, Switzerland",47.4187585,8.55719741944605
"917","Kienastenwiesweg 37, 8053  Zürich, Switzerland",47.3557117,8.60362497345132
"918","Kienastenwiesweg 35, 8053  Zürich, Switzerland",47.35571285,8.60333457343617
"919","Witikonerstrasse 241, 8053  Zürich, Switzerland",47.35949465,8.58145570804562
"920","Kienastenwiesweg 35, 8053  Zürich, Switzerland",47.35571285,8.60333457343617
"921","Buchzelgstrasse 21/6, 8053  Zürich, Switzerland",47.3600811,8.5903307
"922","Witikonerstrasse 311b, 8053  Zürich, Switzerland",47.3585337,8.5870814
"923","Kienastenwiesweg 37, 8053  Zürich, Switzerland",47.3557117,8.60362497345132
"924","Kienastenwiesweg 37, 8053  Zürich, Switzerland",47.3557117,8.60362497345132
"925","Carl-Spitteler-Strasse 18, 8053  Zürich, Switzerland",47.3570599,8.58864668767524
"926","Lehfrauenweg 10, 8053  Zürich, Switzerland",47.3596579,8.58999117453027
"927","Loorenstrasse 20, 8053  Zürich, Switzerland",47.35891245,8.59543297920404
"928","Zweiackerstrasse 17, 8053  Zürich, Switzerland",47.3575428,8.5987907
"929","Loorenstrasse 40, 8053  Zürich, Switzerland",47.3604901,8.59467529517241
"930","Carl-Spitteler-Str. 20/22/24, 8053  Zürich, Switzerland",47.3568946,8.5904705
"931","Carl-Spitteler-Str. 20/22/24, 8053  Zürich, Switzerland",47.3568946,8.5904705
"932","Buchzelgstrasse 66, 8053  Zürich, Switzerland",47.3596202,8.58843975690888
"933","Witikonerstr. 497, 8053  Zürich, Switzerland",47.36174305,8.6009717467415
"934","Trichtenhausenstrasse 17, 8053  Zürich, Switzerland",47.3582057,8.59631499905075
"935","Witikonerstr. 497, 8053  Zürich, Switzerland",47.36174305,8.6009717467415
"936","Im Brächli 43, 8053  Zürich, Switzerland",47.361166,8.5807743445376
"937","Stodolastrasse, 8053  Zürich, Switzerland",47.3577035,8.5901269
"938","Carl-Spitteler-Strasse 6/8, 8053  Zürich, Switzerland",47.3568946,8.5904705
"939","Witikonerstrasse 337, 8053  Zürich, Switzerland",47.3586221,8.58878955474747
"940","Steinbrüchelstrasse 21, 8053  Zürich, Switzerland",47.3564624,8.58992119758335
"941","Witikonerstr. 499, 8053  Zürich, Switzerland",47.36192285,8.60087053512446
"942","Im Glockenacker 13, 8053  Zürich, Switzerland",47.35952485,8.59735775
"943","Zweiackerstrasse 45, 8053  Zürich, Switzerland",47.35657885,8.6008349868626
"944","Kienastenwiesweg 31, 8053  Zürich, Switzerland",47.3559879,8.60368855164097
"945","Eierbrechtstrasse 59/61, 8053  Zürich, Switzerland",47.3576093,8.578461
"946","8053  Zürich, Switzerland",47.3584489043117,8.59032909523602
"947","Am Oeschbrig, 8053  Zürich, Switzerland",47.3578468,8.5997576
"948","Wiesliacher 89, 8053  Zürich, Switzerland",47.35507695,8.59643683122007
"949","Buchzelgstrasse 58 b, 8053  Zürich, Switzerland",47.3600811,8.5903307
"950","Steinbrüchelstrasse 21, 8053  Zürich, Switzerland",47.3564624,8.58992119758335
"951","Carl-Spitteler-Str. 70, 8053  Zürich, Switzerland",47.35537275,8.594163008078
"952","8053  Zürich, Switzerland",47.3584489043117,8.59032909523602
"953","Am Oeschbrig 5, 8053  Zürich, Switzerland",47.3572408,8.59999314165914
"954","Im Trichtisal 9, 8053  Zürich, Switzerland",47.355001,8.60380889705196
"955","Schweighofstrasse 406, 8055  Zürich, Switzerland",47.3674904,8.50219195
"956","Sallenbachstr. 25, 8055  Zürich, Switzerland",47.36912245,8.4993446534188
"957","Zielweg 80, 8055  Zürich, Switzerland",47.358726,8.49804451100352
"958","ensdorferstrasse 585, 8055  Zürich, Switzerland",NA,NA
"959","Friesenbergstrasse 15, 8055  Zürich, Switzerland",47.3695783,8.5137027
"960","ensdorferstr. 313, 8055  Zürich, Switzerland",NA,NA
"961","8055  Zürich, Switzerland",47.3675967894028,8.50700792830556
"962","Sädlenweg 10, 8055  Zürich, Switzerland",47.3673729,8.48770901359176
"963","Schaufelbergerstrasse, 8055  Zürich, Switzerland",47.3690209,8.5026191
"964","Friesenbergstrasse 94, 8055  Zürich, Switzerland",47.3666166,8.51041878838859
"965","ensdorferstrasse 585, 8055  Zürich, Switzerland",NA,NA
"966","Zielweg 80, 8055  Zürich, Switzerland",47.358726,8.49804451100352
"967","ensdorferstrasse 585, 8055  Zürich, Switzerland",NA,NA
"968","ensdorferstrasse 585, 8055  Zürich, Switzerland",NA,NA
"969","8055  Zürich, Switzerland",47.3675967894028,8.50700792830556
"970","ensdorferstrasse 451, 8055  Zürich, Switzerland",NA,NA
"971","Döltschiweg 43, 8055  Zürich, Switzerland",47.36720665,8.50779914917899
"972","Wasserschöpfi 23, 8055  Zürich, Switzerland",47.3657131,8.50752194705882
"973","ensodorferstrasse 394, 8055  Zürich, Switzerland",NA,NA
"974","Döltschiweg 39, 8055  Zürich, Switzerland",47.3672916,8.50820834575473
"975","ensdorferstr. 261, 8055  Zürich, Switzerland",NA,NA
"976","Goldbrunnenstrasse 137, 8055  Zürich, Switzerland",47.3714347,8.51151433600338
"977","Friesenbergstrasse 99, 8055  Zürich, Switzerland",47.3660247,8.51069086653523
"978","Burstwiesenstr. 33, 8055  Zürich, Switzerland",47.37005235,8.5069819640474
"979","ensdorferstrasse 481, 8055  Zürich, Switzerland",NA,NA
"980","Schaffhauserstrasse 280, 8057  Zürich, Switzerland",47.40507205,8.54875332117315
"981","Oerlikonerstrasse 44, 8057  Zürich, Switzerland",47.40238885,8.54496844833839
"982","Oerlikonerstrasse 44, 8057  Zürich, Switzerland",47.40238885,8.54496844833839
"983","Rötelstrasse 104, 8057  Zürich, Switzerland",47.39611945,8.53281474707749
"984","Hofwiesenstrasse 190, 8057  Zürich, Switzerland",47.4021398,8.5354978
"985","Schaffhauserstrasse 89, 8057  Zürich, Switzerland",47.39392855,8.53905221348835
"986","Hofwiesenstrasse 249, 8057  Zürich, Switzerland",47.40576165,8.53729218107726
"987","Frohburgstrasse 303, 8057  Zürich, Switzerland",47.40309565,8.55778521855326
"988","Viktoriastrasse 29, 8057  Zürich, Switzerland",47.4040777,8.55045225380296
"989","Friedheimstrasse 1, 8057  Zürich, Switzerland",47.40495195,8.54880051302631
"990","Anna-Heer-Strasse 8/10, 8057  Zürich, Switzerland",47.4003222,8.542097
"991","Wehntalerstrasse 233C, 8057  Zürich, Switzerland",47.4089332,8.5288316
"992","Allenmoosstrasse 54, 8057  Zürich, Switzerland",47.4033377,8.5392936803132
"993","Birchstrasse, 8057  Zürich, Switzerland",47.4040066,8.5344373
"994","Hofwiesenstrasse 116, 8057  Zürich, Switzerland",47.398669,8.53353209944937
"995","Steinkluppenweg 3/5, 8057  Zürich, Switzerland",47.4018187,8.5399276
"996","Bucheggstrasse 162, 8057  Zürich, Switzerland",47.39870505,8.54088815611522
"997","Beckhammer 25, 8057  Zürich, Switzerland",47.4012921,8.54093095544101
"998","Ringstrasse 21-23, 8057  Zürich, Switzerland",47.401847,8.5444616
"999","Bucheggstrasse 144, 8057  Zürich, Switzerland",47.3985037,8.53962589682362
"1000","Berninastrasse 106, 8057  Zürich, Switzerland",47.4062278,8.54015184670315
"1001","Schürbungert 11, 8057  Zürich, Switzerland",47.40166185,8.53818860028347
"1002","Schaffhauserstrasse 283, 8057  Zürich, Switzerland",47.40523915,8.54810456413623
"1003","Beckhammer 23, 8057  Zürich, Switzerland",47.4014108,8.54116074784177
"1004","Friedheimstrasse 21, 8057  Zürich, Switzerland",47.5034572,8.7536959137134
"1005","Probusweg 26, 8057  Zürich, Switzerland",47.40158975,8.550248352977
"1006","Grabenwies 23/25/27, 8057  Zürich, Switzerland",47.4020363,8.5371545
"1007","Berninastr. 29, 8057  Zürich, Switzerland",47.4026288,8.54934794454328
"1008","Friedheimstrasse 21, 8057  Zürich, Switzerland",47.5034572,8.7536959137134
"1009","Ringstrasse 21-23, 8057  Zürich, Switzerland",47.401847,8.5444616
"1010","Grabenwies 15/17/19, 8057  Zürich, Switzerland",47.4020363,8.5371545
"1011","Winterthurerstrasse 289, 8057  Zürich, Switzerland",47.40280515,8.55356274378396
"1012","Hofwiesenstrasse 219, 8057  Zürich, Switzerland",47.40368305,8.5363223687725
"1013","Viktoriastrasse 24, 8057  Zürich, Switzerland",47.40366355,8.5511252768731
"1014","Viktoriastrasse 24, 8057  Zürich, Switzerland",47.40366355,8.5511252768731
"1015","Schaffhauserstrasse 210, 8057  Zürich, Switzerland",47.40116235,8.54524986934701
"1016","Schaffhauserstrasse 233, 8057  Zürich, Switzerland",47.4048636,8.5483039
"1017","Schaffhauserstrasse 163, 8057  Zürich, Switzerland",47.3993285,8.54217224975555
"1018","Hofwiesenstrasse 200, 8057  Zürich, Switzerland",47.402496,8.5358866
"1019","Berninaplatz 2, 8057  Zürich, Switzerland",47.4035375,8.5484274
"1020","Schaffhauserstrasse 125, 8057  Zürich, Switzerland",47.3965472,8.5404687
"1021","Viktoriastrasse 29, 8057  Zürich, Switzerland",47.4040777,8.55045225380296
